migration_action,repo_target,source_path,sha256,size_bytes,status,size_risk,reason
KEEP,research-os/janus_n8_gate/N8_thermal_vector_boundary.png,janus_n8_gate/N8_thermal_vector_boundary.png,ccea9bf4b767e1492ff1e0f87cb20d86278bffb7609bac1481d5a9de8943066a,75957,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/elastic/ELASTIC_RELAXATION_VALIDATION_REPORT.md,janus_n8_gate/elastic/ELASTIC_RELAXATION_VALIDATION_REPORT.md,cc670e99583a26a78662b8f1319040a46cab630dbb5d8e1523583bf899088524,11879,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/elastic/final_output/elastic_relaxation_validation.png,janus_n8_gate/elastic/final_output/elastic_relaxation_validation.png,7b3cee9fc4654ad2aef57e00879926c3e4fbd97ae6491e84361e04cea4e3d544,135132,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/elastic/final_output/elastic_relaxation_validation_metadata.json,janus_n8_gate/elastic/final_output/elastic_relaxation_validation_metadata.json,a8883382e57c544561fb12f80547d62d45567d7f4c0e1f21b1187546c7e89597,633,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/elastic/final_output/elastic_relaxation_validation_summary.csv,janus_n8_gate/elastic/final_output/elastic_relaxation_validation_summary.csv,4af65176bbffd0365b674122f5ec22d1ade9af135bd4e0f4cfa16d69b79e24ff,2641,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/elastic/final_output/numerical_validation_checks.json,janus_n8_gate/elastic/final_output/numerical_validation_checks.json,05c612c7d1810de45c7d0ce50f92c39c36b25cca200ebdbe3af307405113bb58,1090,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/elastic/run_elastic_relaxation_validation.py,janus_n8_gate/elastic/run_elastic_relaxation_validation.py,e2637860078e24b0af15478c06a79befe3e704a48a86d11e7cbe85332bbfdaf0,11328,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/elastic_all_tight.py,janus_n8_gate/elastic_all_tight.py,3f2ee21870ee82b6455a01229700916897844fe683bdab20361bb0b1b72a3ce8,1068,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/elastic_extended_fresh.py,janus_n8_gate/elastic_extended_fresh.py,e99e167ad28c4ac6cb3f3fd5ff4800ae88d6e6569bcdb2839986dfa18bb45fdc,1947,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/elastic_fresh/elastic_relaxation_continuation_traces.csv,janus_n8_gate/elastic_fresh/elastic_relaxation_continuation_traces.csv,2b1eba9263fc99a89e7a84365725575655e6b24870d066a5e3fcb5b301f84a84,17742,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/elastic_fresh/elastic_relaxation_summary.json,janus_n8_gate/elastic_fresh/elastic_relaxation_summary.json,3dd4484292ae2b434ff80afa366484cba76d87b70026cf084b615b93498eba4b,6025,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/elastic_fresh/elastic_relaxation_thresholds.csv,janus_n8_gate/elastic_fresh/elastic_relaxation_thresholds.csv,688ec69a584e5185e556477dc040bb7500f5271e7570dabd982a8424be6020b0,2833,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/elastic_fresh/elastic_relaxation_validation.png,janus_n8_gate/elastic_fresh/elastic_relaxation_validation.png,a0b2c19273ffd62162ef6b6b7f9519dcd33348a7c072f400d6c5c6cfffdf9bc1,136226,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/independent_thermal_vector_audit.py,janus_n8_gate/independent_thermal_vector_audit.py,67f0e791a3b21ed8fdacbe099f428070897903c165c51561929a0576ae95cf16,2860,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_FEM_vs_VFF_comparison.csv,janus_n8_gate/n8_FEM_vs_VFF_comparison.csv,811195ef7c88ceed0e0710364328799be57f9f8b5bc91009d4f06ae845b32e03,444,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_Pneg_boundary_100k.csv,janus_n8_gate/n8_Pneg_boundary_100k.csv,349b443303565d88ae2c6241eb47358d9357a2deaa33c588375914e8997ab119,396,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_elastic_derivative_spotcheck.json,janus_n8_gate/n8_elastic_derivative_spotcheck.json,cfc7751072a35761816f05cc0e370e03320d2a133f69cd43dfca89fe1b8e40e8,299,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_elastic_extended_fresh.csv,janus_n8_gate/n8_elastic_extended_fresh.csv,7467d8bf03d54644e528ae89d597e850a10dbdf23dc9050d22ede61541fc1651,691,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_elastic_linear_tight.csv,janus_n8_gate/n8_elastic_linear_tight.csv,742f9b487e8c53d9c742c55b6d80ae3bd886dcf6f24897b485b72a8037addad9,1247,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_elastic_robustness_summary.csv,janus_n8_gate/n8_elastic_robustness_summary.csv,fb7d146b6ddf277477ff5c9d20920d5a0e4873beab2fdbbd52423db1b4997dc0,1269,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_elastic_zero_state_ordering.csv,janus_n8_gate/n8_elastic_zero_state_ordering.csv,c366d214d23a1059c08dadc309be08ff386394a875df465133692be7f7daa0be,767,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_thermal_dt_independent.csv,janus_n8_gate/n8_thermal_dt_independent.csv,190c61e29b9b42f9c03e174830b34b8638af8d9a84f40aba1871b2fc929fe718,1209,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_thermal_dt_pairwise_z.csv,janus_n8_gate/n8_thermal_dt_pairwise_z.csv,cb2cc52606fb07848a32bb3ed5916f12b81230f74d798f96b4ae0e51fba433be,507,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_thermal_vector_boundary_100k.csv,janus_n8_gate/n8_thermal_vector_boundary_100k.csv,e5292c3c60a2b9352f415fd90566a455a25acd0542bced427bcd64d74b45e94a,777,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_thermal_vector_joint_audit.csv,janus_n8_gate/n8_thermal_vector_joint_audit.csv,2fd2d98c19b65a7ac495ac5433d13f74b4eddbde99b3e8f9cd9563f638a0dc12,3011,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_thermal_vector_simultaneous_ci_100k.csv,janus_n8_gate/n8_thermal_vector_simultaneous_ci_100k.csv,82a3234e435fac1d4f6b6df01f681555911badeb8b98888010732b47b0ab75ea,524,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_vff_reconstructed.csv,janus_n8_gate/n8_vff_reconstructed.csv,0b4ccb613b7b407b1ea3bb4158eb3ed73a167d8546e78da0f374636831a5f6a1,858,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_vff_validation_checks.json,janus_n8_gate/n8_vff_validation_checks.json,d11825020dffdbbb4f3474774efb8e3c08ef26419402a0bf3d76dda8e0c6d617,392,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/n8_vff_zero_state_ordering.csv,janus_n8_gate/n8_vff_zero_state_ordering.csv,64c27b59585bd1ba5a4bdd15d9b0b238000e1a31bb8fffc3a8cecd7b6a34db33,403,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/redteam_T0_baoab.py,janus_n8_gate/redteam_T0_baoab.py,66f59bfbd9f8087860d903a15c6945f2e4aeebaee11bfb02baa69ed5faf756ba,3484,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/redteam_burn60_T065_raw.npy,janus_n8_gate/redteam_burn60_T065_raw.npy,2c4cb93e8aebad38db95225783229ea1063f3d2ae6ce05ecf0e3ec87f5373a3e,16128,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/redteam_thermal_burn60_N1000.csv,janus_n8_gate/redteam_thermal_burn60_N1000.csv,c6bb8e2c50d0547ea8cbdf35f70f469a9d58d775f59c1347a9c08aae47044c9f,141,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/redteam_thermal_burn60_N1000.py,janus_n8_gate/redteam_thermal_burn60_N1000.py,0729f7694f0d668aed323cecf41562958dbf062e9fb6f608bd7f6dcf8226460a,3237,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/redteam_thermal_burn60_T055_065.py,janus_n8_gate/redteam_thermal_burn60_T055_065.py,78bc575a485318a8df598904db4671574cec694b9f0c8a3b53c8f4599418bc54,3954,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/redteam_thermal_burn60_T055_joint.py,janus_n8_gate/redteam_thermal_burn60_T055_joint.py,6a9d2d7a9b762bff33d9084b31d08df2faf5279e326fb8b9f2f6f87ab9e29633,3871,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/redteam_thermal_burn60_T060_joint.py,janus_n8_gate/redteam_thermal_burn60_T060_joint.py,fc6b9b448e74cabcb65ffb7fb23b8db7410fde47e9a483e5a0b3c6721e58b3bb,3871,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/redteam_thermal_burn60_joint.py,janus_n8_gate/redteam_thermal_burn60_joint.py,27ac30be9b5f96b15f21a7fadb56a0fb5e04c738724ce494017993d1ee882245,3930,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/redteam_thermal_burn_init.py,janus_n8_gate/redteam_thermal_burn_init.py,977a15d82957ae120a7c9d1b221067d3c02cfd7fda70dbe3f9a23973ea334d00,3308,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/redteam_thermal_burn_joint_N1000.py,janus_n8_gate/redteam_thermal_burn_joint_N1000.py,d00fae4118c6d05d6219499ea47bd1a6dc66d43338c51019ff16e967937d78eb,3955,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/README.md,janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/README.md,0c50060b753d91a0c9bb9d871aed5c239e27e52eda88e78f140e777284dd5ea5,3907,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/RUNNING_AUDITS.md,janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/RUNNING_AUDITS.md,ec71a3fbff625b3fbe6514dc7c9081bd10d21def802f16861d770cf3975a539d,1663,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/SHA256SUMS.txt,janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/SHA256SUMS.txt,0d02eb23ffedd61a17fedd746c7d211173b1ec5ae0bc67b30a1550a0277439fa,7739,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/data/canonical/free_thermal_cluster_ci_canonical.csv,janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/data/canonical/free_thermal_cluster_ci_canonical.csv,6d5ab6e46cdb1272c0b8627c36d761be427836acc507c310c49952eead91f8e7,2461,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/data/canonical/free_thermal_cluster_ci_recomputed.csv,janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/data/canonical/free_thermal_cluster_ci_recomputed.csv,fc13c407274fca75f59c3c285736701ae84531034753f7ec092b00047bf117eb,1862,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/manuscript/Janus_MoSSe_AuditResolved_SupplementaryInformation.docx,janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/manuscript/Janus_MoSSe_AuditResolved_SupplementaryInformation.docx,c1f05ec628a69311debe72ba01912824d4ba72669ad91cbb082a7b44348d881d,44981,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/manuscript/Janus_MoSSe_Reboot_Revalidated_Manuscript_AuditResolved.docx,janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/manuscript/Janus_MoSSe_Reboot_Revalidated_Manuscript_AuditResolved.docx,fdab21b00ac99b26341f8e2a576fb5c0d1034cdb99c8f4981daccaabff3a4c82,3459850,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/recompute_thermal_summary.py,janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/recompute_thermal_summary.py,97042cadb931934cf36ad2d85b5d4c71c716e1b6146146d06bdbf385f335c935,1183,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/reports/AUDIT_RESOLUTION_REPORT.md,janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/reports/AUDIT_RESOLUTION_REPORT.md,be745c21b7e7d5ef3a1f9c67f364f0497ffd72c4126064f403cb962cef81bcfa,14718,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/validate_release.py,janus_n8_gate/rigid_release/Janus_MoSSe_AuditResolved_ReproducibilityRelease/validate_release.py,62ab0fd35d6697c87bcda9758f050401fd4cb2e064cc0a8bb952a19b9aea6f6d,5030,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/thermal_dt_independent.py,janus_n8_gate/thermal_dt_independent.py,2f06a918b5f93e7ee17faf21cc3a00c1367bc2dc9c840c81495039e386313b01,3506,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/thermal_vector_boundary_100k.py,janus_n8_gate/thermal_vector_boundary_100k.py,9fb51f579a2e490a421f8f0bb1e695b1062e284263f6153182895472a83379f0,1115,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/vff_reconstruction.py,janus_n8_gate/vff_reconstruction.py,48cb0c4bed2b3188047b38011ad42c3e11b528b8759efc28c648e8951e4079e0,7700,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/vff_validation_checks.py,janus_n8_gate/vff_validation_checks.py,fbe11887a78f0cad0d2cdff42472a18443b00ff151c98faec53e9711afd708f0,2010,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/workflow/DATA_PYTHON_AUDIT.md,janus_n8_gate/workflow/DATA_PYTHON_AUDIT.md,22392c0f32399c4207d1883f3287977425b163182c4a57a6be59ce7e3aa867c5,2295,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/workflow/Janus_MoSSe_Final_FiveReviewer_Audit.md,janus_n8_gate/workflow/Janus_MoSSe_Final_FiveReviewer_Audit.md,9cf085464645e8d8b966ad7d912bea57e7ca01abcc30353fe0e7407dbb88e67e,25451,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/workflow/paper_pipeline_stats_metrics.json,janus_n8_gate/workflow/paper_pipeline_stats_metrics.json,6538777c44d95ba263a511a1060a7a996ec2f0cf77d30f90aa07e535d1015810,2706,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/workflow/thermal_bootstrap_comparison.csv,janus_n8_gate/workflow/thermal_bootstrap_comparison.csv,e8b59d13919d355b50ba9a4a0059aaa0294e3b8a5319b3c0629e18d81232a380,4589,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n8_gate/workflow/thermal_cluster_bootstrap_independent.csv,janus_n8_gate/workflow/thermal_cluster_bootstrap_independent.csv,c9cccecb8eef8845ea7a266ced10b63c0cdf145ac7c3917b34fb929b183c2ff4,1525,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n9_claim_matrix/CLAIM_EVIDENCE_MATRIX.csv,janus_n9_claim_matrix/CLAIM_EVIDENCE_MATRIX.csv,9277d3da31d8bfebbcd04e75dbc5c2805988626390c07088c881aedc620434f2,20927,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n9_claim_matrix/CLAIM_EVIDENCE_MATRIX.json,janus_n9_claim_matrix/CLAIM_EVIDENCE_MATRIX.json,5997f90423f3e43358922f35c76c4cbfb6d1b5fd864793eaaf85f8f0b91b66e9,34976,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n9_claim_matrix/CLAIM_EVIDENCE_MATRIX.md,janus_n9_claim_matrix/CLAIM_EVIDENCE_MATRIX.md,4ff0076ad493d73a432bdffe2a8c5eaa19898f291df18ef641fdb2ded7c44568,13812,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n9_claim_matrix/Janus_MoSSe_ClaimEvidenceMatrix.xlsx,janus_n9_claim_matrix/Janus_MoSSe_ClaimEvidenceMatrix.xlsx,6b66e05d33d3cf1eea6b54b65bc010f24659ddaf2f8383ed8eb63f856e91ad7c,21964,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n9_claim_matrix/MANUSCRIPT_ACTION_REGISTER.md,janus_n9_claim_matrix/MANUSCRIPT_ACTION_REGISTER.md,0185a0e9725cf6fcf31d045c43c914f764b4fa5f4cae391bb0754c03dc69cbb0,4041,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_n9_claim_matrix/build_claim_matrix.py,janus_n9_claim_matrix/build_claim_matrix.py,59e41be27b0fbb1418e0b831345bfbe7480e19367c27317e4ca8eee2682bd1f2,42441,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure/N14_CLOSURE_ISSUE_REGISTER.csv,janus_redteam_closure/N14_CLOSURE_ISSUE_REGISTER.csv,19a0e127977aa76c6bce56cf656cf424b549862317b71e5174d2736f85c3b6a0,2098,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure/N14_GATE_SUMMARY.json,janus_redteam_closure/N14_GATE_SUMMARY.json,793a2530df23bc227ea1ef4f1b768546415e07860da41f6b89c4947da42e5c3c,464,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure/N14_RED_TEAM_CLOSURE_REPORT.md,janus_redteam_closure/N14_RED_TEAM_CLOSURE_REPORT.md,0a8057223a483b49ebeb86bf4a06453335f269fbb8e1c30e02c1035c385919fd,9038,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure/apply_n14_targeted_revision.py,janus_redteam_closure/apply_n14_targeted_revision.py,d1f3c1a8e54c94bcad5b7ea80d60073672ac58f5cf30033abd455d77c76e2a09,38838,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/[Content_Types].xml,janus_redteam_closure_check/main/[Content_Types].xml,641cf94154dbac62b28308772123f5a2b1fb5dd09a73216a53b4f09d6e0a3990,1916,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/_rels/document.xml.rels,janus_redteam_closure_check/main/word/_rels/document.xml.rels,1211203484df1ebc696fd9c9a76cf720cc21203eebc152992fb965969aa67033,4562,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/document.xml,janus_redteam_closure_check/main/word/document.xml,af918e33d35d15a40bd5021ea07d07c744b97fefc8710b0ddfe1950389670818,157332,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/footer1.xml,janus_redteam_closure_check/main/word/footer1.xml,13fd7ccb06770bab1a9674358298cf7736026cf36e2c2f387ef201d733fe3988,1691,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image1.png,janus_redteam_closure_check/main/word/media/image1.png,b4d2519774588ba90e03e88d77d2206d9f7834b52a36f2730481bf084d5cbbcf,14989,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image10.png,janus_redteam_closure_check/main/word/media/image10.png,4fbd406f110284a73df03cc81e5b6382de6823aa25ce15f7d85e69a61b15d62d,11322,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image11.png,janus_redteam_closure_check/main/word/media/image11.png,81b0c6e8d184214f188b846c40aa90f1f91db6678426380f0a07dd5bc671211d,9686,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image12.png,janus_redteam_closure_check/main/word/media/image12.png,99bbf1245d6b4428385754a4849bd857ba15767150f7a08948596c93c1cf6d97,305111,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image13.png,janus_redteam_closure_check/main/word/media/image13.png,b02779e4b53c598d5f982796c5bfdf2958783376194b1fc4cdd99bd0b2055ab7,283386,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image14.png,janus_redteam_closure_check/main/word/media/image14.png,0058587b6898c60cc28852896e6f0d4acd47e7ff9ad7811531868263f6a479eb,319102,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image15.png,janus_redteam_closure_check/main/word/media/image15.png,eb5ed62a42abcf2e99d11981cf44aa3b0c5dfbd4adf3e7a20f2baf1bfd58d070,350556,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image16.png,janus_redteam_closure_check/main/word/media/image16.png,91577b57242e09251d9cb1283bf5e28e97d3e8c2191bba82635e166b2b59bf24,195018,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image17.png,janus_redteam_closure_check/main/word/media/image17.png,4632acd5050456ee71d993cb8cab1164c049f4b6348737468b4077fead7022e6,273578,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image2.png,janus_redteam_closure_check/main/word/media/image2.png,130c4a19d68bcd114e79ac6dfa99a3b0b2914dc11678be05f523758406aa92a1,11492,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image23.png,janus_redteam_closure_check/main/word/media/image23.png,3565297c47a9e8d999db5c2e61e5cf29ba9e3ae433088511a02503238b083a22,205036,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image3.png,janus_redteam_closure_check/main/word/media/image3.png,591a4e4b395270d0df6c1ca86cb244b293c13ff0d0a67aa60366b4c46153c128,12148,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image4.png,janus_redteam_closure_check/main/word/media/image4.png,3bf7c2986caac3f472c1047df6408bc62731a10ea397f98ff0d33939e979d268,15071,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image5.png,janus_redteam_closure_check/main/word/media/image5.png,0f395d556dabdf8931335b76199ba9363686eb906654f2e7ca40a67f70247760,8518,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image6.png,janus_redteam_closure_check/main/word/media/image6.png,0da58caee4dcc25a853adfee5869b2c19101f9fa45539eee1ec0fb4f86c5d906,8952,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image7.png,janus_redteam_closure_check/main/word/media/image7.png,5236ec9057a0ca0918ef9fd44b013e33d4d6807c34eb469dc1120a64e03f202c,9430,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/media/image8.png,janus_redteam_closure_check/main/word/media/image8.png,ab9c11b24da331702b64d7fc31d779f7e703724b5a9d474043dee49805c07965,14481,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/main/word/styles.xml,janus_redteam_closure_check/main/word/styles.xml,9ff650998ce27c33bd8c293cffb902055fc5405d9703189f024e5b375051febb,350511,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/[Content_Types].xml,janus_redteam_closure_check/si/[Content_Types].xml,98da1c3b53db2295e8bf7570d35f0c59f98f650930a9b61be218fb8b9a04a101,1866,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
